RouteId;Adress Id;Adress;lon;lat;linjenummer;L_u;route_group;type;problem_type
BX19-N-Day;101309;E 149 ST/MORRIS AV;-73.922383;40.817178;12;30.0;Day Busses;Car;HPP
BX19-N-Day;101310;E 149 ST/COURTLANDT AV;-73.919779;40.816543;13;30.0;Day Busses;Car;HPP
BX19-N-Day;103748;E 149 ST/BERGEN AV;-73.916991;40.815686;14;30.0;Day Busses;Car;HPP
BX19-N-Day;101313;E 149 ST/SAINT ANN'S AV;-73.912863;40.814223;15;30.0;Day Busses;Car;HPP
BX19-N-Day;101314;E 149 ST/TRINITY AV;-73.910157;40.81342;16;30.0;Day Busses;Car;HPP
BX19-N-Day;101315;E 149 ST/JACKSON AV;-73.908684;40.813105;17;30.0;Day Busses;Car;HPP
BX19-N-Day;101316;E 149 ST/WALES AV;-73.907136;40.812779;18;30.0;Day Busses;Car;HPP
BX19-N-Day;101318;SOUTHERN BLVD/E 149 ST;-73.903625;40.812179;19;30.0;Day Busses;Car;HPP
BX19-N-Day;104099;SOUTHERN BLVD/AV SAINT JOHN;-73.900976;40.812932;20;30.0;Day Busses;Car;HPP
BX19-N-Day;101320;SOUTHERN BLVD/E 156 ST;-73.897299;40.815124;21;30.0;Day Busses;Car;HPP
BX19-N-Day;101321;SOUTHERN BLVD/LONGWOOD AV;-73.895833;40.816536;22;30.0;Day Busses;Car;HPP
BX19-N-Day;101322;SOUTHERN BLVD/TIFFANY ST;-73.893764;40.818544;23;30.0;Day Busses;Car;HPP
BX19-N-Day;103507;SOUTHERN BLVD/HUNTS POINT AV;-73.891607;40.82082;24;30.0;Day Busses;Car;HPP
BX19-N-Day;101324;SOUTHERN BLVD/ALDUS ST;-73.891755;40.823173;25;30.0;Day Busses;Car;HPP
BX19-N-Day;101359;SOUTHERN BLVD/WESTCHESTER AV;-73.891857;40.824545;26;30.0;Day Busses;Car;HPP
BX19-N-Day;101327;SOUTHERN BLVD/E 167 ST;-73.891876;40.827187;27;30.0;Day Busses;Car;HPP
BX19-N-Day;101328;SOUTHERN BLVD/FREEMAN ST;-73.891826;40.830046;28;30.0;Day Busses;Car;HPP
BX19-N-Day;101329;SOUTHERN BLVD/JENNINGS ST;-73.890706;40.832286;29;30.0;Day Busses;Car;HPP
BX19-N-Day;101330;SOUTHERN BLVD/E 172 ST;-73.889728;40.833943;30;30.0;Day Busses;Car;HPP
BX19-N-Day;101332;SOUTHERN BLVD/BOSTON RD;-73.88775;40.8372;31;30.0;Day Busses;Car;HPP
BX19-N-Day;103611;SOUTHERN BLVD/E 176 ST;-73.885907;40.84079;32;30.0;Day Busses;Car;HPP
BX19-N-Day;101335;SOUTHERN BLVD/EAST TREMONT AV;-73.885462;40.843057;33;30.0;Day Busses;Car;HPP
BX19-N-Day;101337;SOUTHERN BLVD/E 180 ST;-73.884446;40.845823;34;30.0;Day Busses;Car;HPP
BX19-N-Day;100561;SOUTHERN BLVD/BRONX PARK SOUTH;-73.883127;40.847688;35;30.0;Day Busses;Car;HPP
BX19-N-Day;100562;SOUTHERN BLVD/E 183 ST;-73.88217;40.851175;36;30.0;Day Busses;Car;HPP
BX19-N-Day;100563;SOUTHERN BLVD/E 187 ST;-73.881577;40.853214;37;30.0;Day Busses;Car;HPP
BX19-N-Day;100564;SOUTHERN BLVD/E 189 ST;-73.880682;40.856408;38;30.0;Day Busses;Car;HPP
BX19-N-Day;902030;SOUTHERN BLVD/BOTANICAL GARDENS;-73.880674;40.861203;39;30.0;Day Busses;Car;HPP
BX19-N-Evening;803195;RIVERBANK STATE PARK RDWY/RIVERBANK STATE PARK;-73.955503;40.826647;1;30.0;Evening Busses;Car;HPP
BX19-N-Evening;404022;W 145 ST/RIVERSIDE DR;-73.95165;40.826817;2;30.0;Evening Busses;Car;HPP
BX19-N-Evening;403681;W 145 ST/BROADWAY;-73.950148;40.826198;3;30.0;Evening Busses;Car;HPP
BX19-N-Evening;403682;W 145 ST/AMSTERDAM AV;-73.947941;40.825272;4;30.0;Evening Busses;Car;HPP
BX19-N-Evening;403683;W 145 ST/CONVENT AV;-73.946395;40.824621;5;30.0;Evening Busses;Car;HPP
BX19-N-Evening;403684;W 145 ST/SAINT NICHOLAS AV;-73.944964;40.82402;6;30.0;Evening Busses;Car;HPP
BX19-N-Evening;403686;W 145 ST/FREDERICK DOUGLASS BLVD;-73.941493;40.822558;7;30.0;Evening Busses;Car;HPP
BX19-N-Evening;403687;W 145 ST/ADAM C POWELL BLVD;-73.939352;40.821648;8;30.0;Evening Busses;Car;HPP
BX19-N-Evening;403688;W 145 ST/MALCOLM X BLVD;-73.93639;40.820444;9;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101306;E 149 ST/EXTERIOR ST;-73.930052;40.819235;10;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101307;E 149 ST/GRAND CONCOURSE;-73.926861;40.818377;11;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101309;E 149 ST/MORRIS AV;-73.922383;40.817178;12;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101310;E 149 ST/COURTLANDT AV;-73.919779;40.816543;13;30.0;Evening Busses;Car;HPP
BX19-N-Evening;103748;E 149 ST/BERGEN AV;-73.916991;40.815686;14;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101313;E 149 ST/SAINT ANN'S AV;-73.912863;40.814223;15;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101314;E 149 ST/TRINITY AV;-73.910157;40.81342;16;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101315;E 149 ST/JACKSON AV;-73.908684;40.813105;17;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101316;E 149 ST/WALES AV;-73.907136;40.812779;18;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101318;SOUTHERN BLVD/E 149 ST;-73.903625;40.812179;19;30.0;Evening Busses;Car;HPP
BX19-N-Evening;104099;SOUTHERN BLVD/AV SAINT JOHN;-73.900976;40.812932;20;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101320;SOUTHERN BLVD/E 156 ST;-73.897299;40.815124;21;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101321;SOUTHERN BLVD/LONGWOOD AV;-73.895833;40.816536;22;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101322;SOUTHERN BLVD/TIFFANY ST;-73.893764;40.818544;23;30.0;Evening Busses;Car;HPP
BX19-N-Evening;103507;SOUTHERN BLVD/HUNTS POINT AV;-73.891607;40.82082;24;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101324;SOUTHERN BLVD/ALDUS ST;-73.891755;40.823173;25;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101359;SOUTHERN BLVD/WESTCHESTER AV;-73.891857;40.824545;26;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101327;SOUTHERN BLVD/E 167 ST;-73.891876;40.827187;27;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101328;SOUTHERN BLVD/FREEMAN ST;-73.891826;40.830046;28;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101329;SOUTHERN BLVD/JENNINGS ST;-73.890706;40.832286;29;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101330;SOUTHERN BLVD/E 172 ST;-73.889728;40.833943;30;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101332;SOUTHERN BLVD/BOSTON RD;-73.88775;40.8372;31;30.0;Evening Busses;Car;HPP
BX19-N-Evening;103611;SOUTHERN BLVD/E 176 ST;-73.885907;40.84079;32;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101335;SOUTHERN BLVD/EAST TREMONT AV;-73.885462;40.843057;33;30.0;Evening Busses;Car;HPP
BX19-N-Evening;101337;SOUTHERN BLVD/E 180 ST;-73.884446;40.845823;34;30.0;Evening Busses;Car;HPP
BX19-N-Evening;100561;SOUTHERN BLVD/BRONX PARK SOUTH;-73.883127;40.847688;35;30.0;Evening Busses;Car;HPP
BX19-N-Evening;100562;SOUTHERN BLVD/E 183 ST;-73.88217;40.851175;36;30.0;Evening Busses;Car;HPP
BX19-N-Evening;100563;SOUTHERN BLVD/E 187 ST;-73.881577;40.853214;37;30.0;Evening Busses;Car;HPP
BX19-N-Evening;100564;SOUTHERN BLVD/E 189 ST;-73.880682;40.856408;38;30.0;Evening Busses;Car;HPP
BX19-N-Evening;902030;SOUTHERN BLVD/BOTANICAL GARDENS;-73.880674;40.861203;39;30.0;Evening Busses;Car;HPP
BX19-N-Morning;803195;RIVERBANK STATE PARK RDWY/RIVERBANK STATE PARK;-73.955503;40.826647;1;30.0;Morning;Car;HPP
BX19-N-Morning;404022;W 145 ST/RIVERSIDE DR;-73.95165;40.826817;2;30.0;Morning;Car;HPP
BX19-N-Morning;403681;W 145 ST/BROADWAY;-73.950148;40.826198;3;30.0;Morning;Car;HPP
BX19-N-Morning;403682;W 145 ST/AMSTERDAM AV;-73.947941;40.825272;4;30.0;Morning;Car;HPP
BX19-N-Morning;403683;W 145 ST/CONVENT AV;-73.946395;40.824621;5;30.0;Morning;Car;HPP
BX19-N-Morning;403684;W 145 ST/SAINT NICHOLAS AV;-73.944964;40.82402;6;30.0;Morning;Car;HPP
BX19-N-Morning;403686;W 145 ST/FREDERICK DOUGLASS BLVD;-73.941493;40.822558;7;30.0;Morning;Car;HPP
BX19-N-Morning;403687;W 145 ST/ADAM C POWELL BLVD;-73.939352;40.821648;8;30.0;Morning;Car;HPP
BX19-N-Morning;403688;W 145 ST/MALCOLM X BLVD;-73.93639;40.820444;9;30.0;Morning;Car;HPP
BX19-N-Morning;101306;E 149 ST/EXTERIOR ST;-73.930052;40.819235;10;30.0;Morning;Car;HPP
BX19-N-Morning;101307;E 149 ST/GRAND CONCOURSE;-73.926861;40.818377;11;30.0;Morning;Car;HPP
BX19-N-Morning;101309;E 149 ST/MORRIS AV;-73.922383;40.817178;12;30.0;Morning;Car;HPP
BX19-N-Morning;101310;E 149 ST/COURTLANDT AV;-73.919779;40.816543;13;30.0;Morning;Car;HPP
BX19-N-Morning;103748;E 149 ST/BERGEN AV;-73.916991;40.815686;14;30.0;Morning;Car;HPP
BX19-N-Morning;101313;E 149 ST/SAINT ANN'S AV;-73.912863;40.814223;15;30.0;Morning;Car;HPP
BX19-N-Morning;101314;E 149 ST/TRINITY AV;-73.910157;40.81342;16;30.0;Morning;Car;HPP
BX19-N-Morning;101315;E 149 ST/JACKSON AV;-73.908684;40.813105;17;30.0;Morning;Car;HPP
BX19-N-Morning;101316;E 149 ST/WALES AV;-73.907136;40.812779;18;30.0;Morning;Car;HPP
BX19-N-Morning;101318;SOUTHERN BLVD/E 149 ST;-73.903625;40.812179;19;30.0;Morning;Car;HPP
BX19-N-Morning;104099;SOUTHERN BLVD/AV SAINT JOHN;-73.900976;40.812932;20;30.0;Morning;Car;HPP
BX19-N-Morning;101320;SOUTHERN BLVD/E 156 ST;-73.897299;40.815124;21;30.0;Morning;Car;HPP
BX19-N-Morning;101321;SOUTHERN BLVD/LONGWOOD AV;-73.895833;40.816536;22;30.0;Morning;Car;HPP
BX19-N-Morning;101322;SOUTHERN BLVD/TIFFANY ST;-73.893764;40.818544;23;30.0;Morning;Car;HPP
BX19-N-Morning;103507;SOUTHERN BLVD/HUNTS POINT AV;-73.891607;40.82082;24;30.0;Morning;Car;HPP
BX19-N-Morning;101324;SOUTHERN BLVD/ALDUS ST;-73.891755;40.823173;25;30.0;Morning;Car;HPP
BX19-N-Morning;101359;SOUTHERN BLVD/WESTCHESTER AV;-73.891857;40.824545;26;30.0;Morning;Car;HPP
BX19-N-Morning;101327;SOUTHERN BLVD/E 167 ST;-73.891876;40.827187;27;30.0;Morning;Car;HPP
BX19-N-Morning;101328;SOUTHERN BLVD/FREEMAN ST;-73.891826;40.830046;28;30.0;Morning;Car;HPP
BX19-N-Morning;101329;SOUTHERN BLVD/JENNINGS ST;-73.890706;40.832286;29;30.0;Morning;Car;HPP
BX19-N-Morning;101330;SOUTHERN BLVD/E 172 ST;-73.889728;40.833943;30;30.0;Morning;Car;HPP
BX19-N-Morning;101332;SOUTHERN BLVD/BOSTON RD;-73.88775;40.8372;31;30.0;Morning;Car;HPP
BX19-N-Morning;103611;SOUTHERN BLVD/E 176 ST;-73.885907;40.84079;32;30.0;Morning;Car;HPP
BX19-N-Morning;101335;SOUTHERN BLVD/EAST TREMONT AV;-73.885462;40.843057;33;30.0;Morning;Car;HPP
BX19-N-Morning;101337;SOUTHERN BLVD/E 180 ST;-73.884446;40.845823;34;30.0;Morning;Car;HPP
BX19-N-Morning;100561;SOUTHERN BLVD/BRONX PARK SOUTH;-73.883127;40.847688;35;30.0;Morning;Car;HPP
BX19-N-Morning;100562;SOUTHERN BLVD/E 183 ST;-73.88217;40.851175;36;30.0;Morning;Car;HPP
BX19-N-Morning;100563;SOUTHERN BLVD/E 187 ST;-73.881577;40.853214;37;30.0;Morning;Car;HPP
BX19-N-Morning;100564;SOUTHERN BLVD/E 189 ST;-73.880682;40.856408;38;30.0;Morning;Car;HPP
BX19-N-Morning;902030;SOUTHERN BLVD/BOTANICAL GARDENS;-73.880674;40.861203;39;30.0;Morning;Car;HPP
BX19-N-Night;403686;W 145 ST/FREDERICK DOUGLASS BLVD;-73.941493;40.822558;5;30.0;Night;Car;HPP
BX19-N-Night;403687;W 145 ST/ADAM C POWELL BLVD;-73.939352;40.821648;6;30.0;Night;Car;HPP
BX19-N-Night;403688;W 145 ST/MALCOLM X BLVD;-73.93639;40.820444;7;30.0;Night;Car;HPP
BX19-N-Night;101306;E 149 ST/EXTERIOR ST;-73.930052;40.819235;8;30.0;Night;Car;HPP
BX19-N-Night;101307;E 149 ST/GRAND CONCOURSE;-73.926861;40.818377;9;30.0;Night;Car;HPP
BX19-N-Night;902030;SOUTHERN BLVD/BOTANICAL GARDENS;-73.880674;40.861203;9;30.0;Night;Car;HPP
BX19-N-Night;101309;E 149 ST/MORRIS AV;-73.922383;40.817178;10;30.0;Night;Car;HPP
BX19-N-Night;101310;E 149 ST/COURTLANDT AV;-73.919779;40.816543;11;30.0;Night;Car;HPP
BX19-N-Night;103748;E 149 ST/BERGEN AV;-73.916991;40.815686;12;30.0;Night;Car;HPP
BX19-N-Night;101313;E 149 ST/SAINT ANN'S AV;-73.912863;40.814223;13;30.0;Night;Car;HPP
BX19-N-Night;101314;E 149 ST/TRINITY AV;-73.910157;40.81342;14;30.0;Night;Car;HPP
BX19-N-Night;101315;E 149 ST/JACKSON AV;-73.908684;40.813105;15;30.0;Night;Car;HPP
BX19-N-Night;101318;SOUTHERN BLVD/E 149 ST;-73.903625;40.812179;17;30.0;Night;Car;HPP
BX19-N-Night;104099;SOUTHERN BLVD/AV SAINT JOHN;-73.900976;40.812932;18;30.0;Night;Car;HPP
BX19-N-Night;103507;SOUTHERN BLVD/HUNTS POINT AV;-73.891607;40.82082;22;30.0;Night;Car;HPP
BX19-N-Night;101324;SOUTHERN BLVD/ALDUS ST;-73.891755;40.823173;23;30.0;Night;Car;HPP
BX19-N-Night;101359;SOUTHERN BLVD/WESTCHESTER AV;-73.891857;40.824545;24;30.0;Night;Car;HPP
BX19-N-Night;101327;SOUTHERN BLVD/E 167 ST;-73.891876;40.827187;25;30.0;Night;Car;HPP
BX19-N-Night;101328;SOUTHERN BLVD/FREEMAN ST;-73.891826;40.830046;26;30.0;Night;Car;HPP
BX19-N-Night;101329;SOUTHERN BLVD/JENNINGS ST;-73.890706;40.832286;27;30.0;Night;Car;HPP
BX19-N-Night;101330;SOUTHERN BLVD/E 172 ST;-73.889728;40.833943;28;30.0;Night;Car;HPP
BX19-N-Night;101332;SOUTHERN BLVD/BOSTON RD;-73.88775;40.8372;29;30.0;Night;Car;HPP
BX19-N-Night;101335;SOUTHERN BLVD/EAST TREMONT AV;-73.885462;40.843057;31;30.0;Night;Car;HPP
BX19-N-Night;101337;SOUTHERN BLVD/E 180 ST;-73.884446;40.845823;32;30.0;Night;Car;HPP
BX19-N-RushHour;803195;RIVERBANK STATE PARK RDWY/RIVERBANK STATE PARK;-73.955503;40.826647;1;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;404022;W 145 ST/RIVERSIDE DR;-73.95165;40.826817;2;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;403681;W 145 ST/BROADWAY;-73.950148;40.826198;3;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;403682;W 145 ST/AMSTERDAM AV;-73.947941;40.825272;4;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;403683;W 145 ST/CONVENT AV;-73.946395;40.824621;5;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;403684;W 145 ST/SAINT NICHOLAS AV;-73.944964;40.82402;6;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;403686;W 145 ST/FREDERICK DOUGLASS BLVD;-73.941493;40.822558;7;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;403687;W 145 ST/ADAM C POWELL BLVD;-73.939352;40.821648;8;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;403688;W 145 ST/MALCOLM X BLVD;-73.93639;40.820444;9;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101306;E 149 ST/EXTERIOR ST;-73.930052;40.819235;10;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101307;E 149 ST/GRAND CONCOURSE;-73.926861;40.818377;11;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101309;E 149 ST/MORRIS AV;-73.922383;40.817178;12;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101310;E 149 ST/COURTLANDT AV;-73.919779;40.816543;13;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;103748;E 149 ST/BERGEN AV;-73.916991;40.815686;14;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101313;E 149 ST/SAINT ANN'S AV;-73.912863;40.814223;15;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101314;E 149 ST/TRINITY AV;-73.910157;40.81342;16;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101315;E 149 ST/JACKSON AV;-73.908684;40.813105;17;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101316;E 149 ST/WALES AV;-73.907136;40.812779;18;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101318;SOUTHERN BLVD/E 149 ST;-73.903625;40.812179;19;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;104099;SOUTHERN BLVD/AV SAINT JOHN;-73.900976;40.812932;20;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101320;SOUTHERN BLVD/E 156 ST;-73.897299;40.815124;21;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101321;SOUTHERN BLVD/LONGWOOD AV;-73.895833;40.816536;22;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101322;SOUTHERN BLVD/TIFFANY ST;-73.893764;40.818544;23;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;103507;SOUTHERN BLVD/HUNTS POINT AV;-73.891607;40.82082;24;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101324;SOUTHERN BLVD/ALDUS ST;-73.891755;40.823173;25;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101359;SOUTHERN BLVD/WESTCHESTER AV;-73.891857;40.824545;26;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101327;SOUTHERN BLVD/E 167 ST;-73.891876;40.827187;27;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101328;SOUTHERN BLVD/FREEMAN ST;-73.891826;40.830046;28;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101329;SOUTHERN BLVD/JENNINGS ST;-73.890706;40.832286;29;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101330;SOUTHERN BLVD/E 172 ST;-73.889728;40.833943;30;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101332;SOUTHERN BLVD/BOSTON RD;-73.88775;40.8372;31;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;103611;SOUTHERN BLVD/E 176 ST;-73.885907;40.84079;32;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101335;SOUTHERN BLVD/EAST TREMONT AV;-73.885462;40.843057;33;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;101337;SOUTHERN BLVD/E 180 ST;-73.884446;40.845823;34;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;100561;SOUTHERN BLVD/BRONX PARK SOUTH;-73.883127;40.847688;35;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;100562;SOUTHERN BLVD/E 183 ST;-73.88217;40.851175;36;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;100563;SOUTHERN BLVD/E 187 ST;-73.881577;40.853214;37;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;100564;SOUTHERN BLVD/E 189 ST;-73.880682;40.856408;38;30.0;Rush Hour;Car;HPP
BX19-N-RushHour;902030;SOUTHERN BLVD/BOTANICAL GARDENS;-73.880674;40.861203;39;30.0;Rush Hour;Car;HPP
BX19-S-Day;103640;SOUTHERN BLVD/BOTANICAL GARDENS;-73.880732;40.861247;1;30.0;Day Busses;Car;HPP
BX19-S-Day;100640;SOUTHERN BLVD/EAST FORDHAM RD;-73.880972;40.856252;2;30.0;Day Busses;Car;HPP
BX19-S-Day;100641;SOUTHERN BLVD/E 187 ST;-73.881852;40.853173;3;30.0;Day Busses;Car;HPP
BX19-S-Day;100642;SOUTHERN BLVD/E 183 ST;-73.882488;40.850918;4;30.0;Day Busses;Car;HPP
BX19-S-Day;100643;SOUTHERN BLVD/E 182 ST;-73.883339;40.847976;5;30.0;Day Busses;Car;HPP
BX19-S-Day;101347;SOUTHERN BLVD/E 180 ST;-73.884499;40.846138;6;30.0;Day Busses;Car;HPP
BX19-S-Day;103917;SOUTHERN BLVD/EAST TREMONT AV;-73.885763;40.842926;7;30.0;Day Busses;Car;HPP
BX19-S-Day;103612;SOUTHERN BLVD/E 176 St;-73.886237;40.840198;8;30.0;Day Busses;Car;HPP
BX19-S-Day;101352;SOUTHERN BLVD/E 174 ST;-73.887719;40.837467;9;30.0;Day Busses;Car;HPP
BX19-S-Day;101354;SOUTHERN BLVD/E 172 ST;-73.889764;40.834168;10;30.0;Day Busses;Car;HPP
BX19-S-Day;101355;SOUTHERN BLVD/JENNINGS ST;-73.890724;40.832528;11;30.0;Day Busses;Car;HPP
BX19-S-Day;101356;SOUTHERN BLVD/FREEMAN ST;-73.891908;40.830102;12;30.0;Day Busses;Car;HPP
BX19-S-Day;101358;SOUTHERN BLVD/E 167 ST;-73.891991;40.826905;13;30.0;Day Busses;Car;HPP
BX19-S-Day;100273;SOUTHERN BLVD/WESTCHESTER AV;-73.891944;40.82437;14;30.0;Day Busses;Car;HPP
BX19-S-Day;101360;SOUTHERN BLVD/ALDUS ST;-73.891817;40.822869;15;30.0;Day Busses;Car;HPP
BX19-S-Day;104221;SOUTHERN BLVD/E 163 ST;-73.891773;40.820842;16;30.0;Day Busses;Car;HPP
BX19-S-Day;101362;SOUTHERN BLVD/TIFFANY ST;-73.894129;40.818478;17;30.0;Day Busses;Car;HPP
BX19-S-Day;101363;SOUTHERN BLVD/LONGWOOD AV;-73.896607;40.816076;18;30.0;Day Busses;Car;HPP
BX19-S-Day;101364;SOUTHERN BLVD/E 156 ST;-73.898025;40.81471;19;30.0;Day Busses;Car;HPP
BX19-S-Day;104242;SOUTHERN BLVD/AVENUE SAINT JOHN;-73.901337;40.812995;20;30.0;Day Busses;Car;HPP
BX19-S-Day;101366;SOUTHERN BLVD/E 149 ST;-73.903953;40.812224;21;30.0;Day Busses;Car;HPP
BX19-S-Day;101368;E 149 ST/TINTON AV;-73.906146;40.812659;22;30.0;Day Busses;Car;HPP
BX19-S-Day;101369;E 149 ST/CONCORD AV;-73.90855;40.813155;23;30.0;Day Busses;Car;HPP
BX19-S-Day;101370;E 149 ST/TRINITY AV;-73.910473;40.813559;24;30.0;Day Busses;Car;HPP
BX19-S-Day;103723;E 149 ST/SAINT ANN'S AV;-73.913289;40.814424;25;30.0;Day Busses;Car;HPP
BX19-S-Day;101372;E 149 ST/BROOK AV;-73.915301;40.815166;26;30.0;Day Busses;Car;HPP
BX19-S-Day;104233;E 149 ST/MELROSE AV;-73.918103;40.81628;27;30.0;Day Busses;Car;HPP
BX19-S-Day;101374;E 149 ST/COURTLANDT AV;-73.919846;40.816745;28;30.0;Day Busses;Car;HPP
BX19-S-Day;101375;E 149 ST/MORRIS AV;-73.923013;40.817533;29;30.0;Day Busses;Car;HPP
BX19-S-Day;101377;E 149 ST/GRAND CONCOURSE;-73.927078;40.818589;30;30.0;Day Busses;Car;HPP
BX19-S-Day;101378;E 149 ST/GERARD AV;-73.929075;40.819092;31;30.0;Day Busses;Car;HPP
BX19-S-Day;403689;W 145 ST/MALCOLM X BLVD;-73.936347;40.820557;32;30.0;Day Busses;Car;HPP
BX19-S-Day;403690;W 145 ST/ADAM C POWELL BLVD;-73.938795;40.821618;33;30.0;Day Busses;Car;HPP
BX19-S-Day;403691;W 145 ST/FREDERICK DOUGLASS BLVD;-73.941703;40.822843;34;30.0;Day Busses;Car;HPP
BX19-S-Day;403693;W 145 ST/SAINT NICHOLAS AV;-73.944516;40.82403;35;30.0;Day Busses;Car;HPP
BX19-S-Day;403694;W 145 ST/CONVENT AV;-73.946033;40.824665;36;30.0;Day Busses;Car;HPP
BX19-S-Day;403695;W 145 ST/AMSTERDAM AV;-73.947373;40.825231;37;30.0;Day Busses;Car;HPP
BX19-S-Day;403696;W 145 ST/BROADWAY;-73.950176;40.826407;38;30.0;Day Busses;Car;HPP
BX19-S-Day;403950;W 145 ST/RIVERSIDE DR;-73.951571;40.827014;39;30.0;Day Busses;Car;HPP
BX19-S-Day;803194;RIVERBANK STATE PARK RDWY/RIVERBANK STATE PARK;-73.955386;40.826815;40;30.0;Day Busses;Car;HPP
BX19-S-Evening;103640;SOUTHERN BLVD/BOTANICAL GARDENS;-73.880732;40.861247;1;30.0;Evening Busses;Car;HPP
BX19-S-Evening;100640;SOUTHERN BLVD/EAST FORDHAM RD;-73.880972;40.856252;2;30.0;Evening Busses;Car;HPP
BX19-S-Evening;100641;SOUTHERN BLVD/E 187 ST;-73.881852;40.853173;3;30.0;Evening Busses;Car;HPP
BX19-S-Evening;100642;SOUTHERN BLVD/E 183 ST;-73.882488;40.850918;4;30.0;Evening Busses;Car;HPP
BX19-S-Evening;100643;SOUTHERN BLVD/E 182 ST;-73.883339;40.847976;5;30.0;Evening Busses;Car;HPP
BX19-S-Evening;101347;SOUTHERN BLVD/E 180 ST;-73.884499;40.846138;6;30.0;Evening Busses;Car;HPP
BX19-S-Evening;103917;SOUTHERN BLVD/EAST TREMONT AV;-73.885763;40.842926;7;30.0;Evening Busses;Car;HPP
BX19-S-Evening;103612;SOUTHERN BLVD/E 176 St;-73.886237;40.840198;8;30.0;Evening Busses;Car;HPP
BX19-S-Evening;101352;SOUTHERN BLVD/E 174 ST;-73.887719;40.837467;9;30.0;Evening Busses;Car;HPP
BX19-S-Evening;101354;SOUTHERN BLVD/E 172 ST;-73.889764;40.834168;10;30.0;Evening Busses;Car;HPP
BX19-S-Evening;101355;SOUTHERN BLVD/JENNINGS ST;-73.890724;40.832528;11;30.0;Evening Busses;Car;HPP
BX19-S-Evening;101356;SOUTHERN BLVD/FREEMAN ST;-73.891908;40.830102;12;30.0;Evening Busses;Car;HPP
BX19-S-Evening;101358;SOUTHERN BLVD/E 167 ST;-73.891991;40.826905;13;30.0;Evening Busses;Car;HPP
BX19-S-Evening;100273;SOUTHERN BLVD/WESTCHESTER AV;-73.891944;40.82437;14;30.0;Evening Busses;Car;HPP
BX19-S-Evening;101360;SOUTHERN BLVD/ALDUS ST;-73.891817;40.822869;15;30.0;Evening Busses;Car;HPP
